id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
988,2.1331990212964204e-06,7.270286118080862e-08,7.179617753461476e-07,0.0002672149917630822,5.176858784628909e-08,8.591694156802322e-09,4.242386721121003e-07,1.5878750062440608e-08,2.7655509551536023e-08,1.038057564442668e-08,8.551079101047833e-08,1.6649302605857805e-08,1.4457928147491073e-07,4.7058929641568065e-09,6.18347413544027e-08,5.968868229632999e-09,7.86024905679542e-09,2.4260125521830573e-06,1.7355441585544268e-07,4.827019170631707e-06,6.1220838195219484e-09,5.288703095032691e-09,3.221571280182577e-09,6.663441822870117e-10,6.394167113355253e-08,5.857689679809e-07,4.786182306324591e-07,8.10293436188067e-08,4.868378951302978e-08,1.7988872414973384e-11,1.2857369279450115e-05,2.2460020636733598e-09,8.020364789661531e-07,3.955491854626039e-09,9.964945731896441e-07,9.033762218242984e-09,3.974840733750847e-06,1.72928515887907e-09,1.5824310413991746e-08,1.639681516092707e-08,6.224695009448582e-08,9.265588942047655e-09,8.935212956290499e-07,3.3140291764744163e-06,1.4126643980022693e-07,2.262660883335672e-06,6.790115813770457e-11,6.273899886003939e-07,3.3139619929376415e-07,1.9299826925608955e-07,0.008020870628482748,5.52398383637216e-10,9.451080944112416e-07,8.380456269357346e-07,1.9825045556672857e-07,5.7869966975507686e-05,1.0065086359435955e-07,8.815603591937986e-08,9.863793931294422e-07,5.646152635595934e-07,2.003085124209804e-07,5.199225683630793e-07,5.7911882922393136e-08,1.2880776423830264e-06,1.9139638225838925e-10,1.0258750883111268e-07,1.037428175326593e-08,6.998070540374064e-07,4.076341027368549e-05,0.9910373731902508,3.3031355440812884e-08,6.853765430103371e-08,1.0888057912785286e-08,5.6758650629644366e-05,4.65952240848723e-13,3.505668059646653e-09,5.284713783539289e-06,6.97654041072394e-08,3.079664850925107e-10,1.282850055071696e-06,1.391336601249296e-09,1.1319159649091537e-06,3.1970125151442267e-07,8.19538353465424e-07,4.83863290657677e-07,1.1249106194353185e-05,0.00014192602339335646,5.056457545065524e-06,8.117249715361255e-12,1.1810505542119003e-06,1.8317493323386344e-05,2.48816296783147e-08,2.0729754274272695e-09,1.0756056641315026e-10,4.824682364025157e-06,3.9462280445877e-08,0.00027973156699696053,2.5640266513526832e-08,1.6554580050209775e-06
991,2.4633711954247406e-12,9.924113790572114e-10,1.7278901876586421e-12,1.763307169920614e-13,1.079509740435931e-08,4.921161744404362e-07,6.583951626431939e-16,1.485646413460596e-13,2.153600420466028e-12,4.706985411791297e-09,1.5715298213032863e-06,1.3313275468447488e-12,6.372017868794988e-08,8.424835758884349e-09,5.002667106157751e-09,4.4566766221935117e-10,1.1387012990877657e-07,6.25868814962917e-15,1.9970101166901853e-09,1.1052936585748436e-11,2.971901014469976e-10,5.077475071494751e-05,6.821855214474017e-07,1.8839273861120576e-13,2.103022301918007e-12,9.220212126932358e-09,0.00018245333268789734,8.065029772131736e-13,4.3647791619305296e-12,6.432054618409328e-13,2.6003806079587634e-15,1.2664958207743626e-11,8.266763751043518e-10,1.686022533742559e-08,5.8252767597419585e-15,1.958160521607663e-07,2.4594112448999674e-11,9.750568308235595e-22,2.40237516080192e-14,9.54172908315026e-18,6.242199181933836e-21,3.867608991741812e-11,1.4729818310073644e-11,8.31583878561745e-14,2.2101401814896603e-08,6.073425898316723e-17,2.0823110977690013e-05,3.772279611278516e-18,1.2350232990215083e-13,9.053465072634589e-10,6.570523683823942e-14,4.333663458169077e-07,2.4633314724353204e-15,8.349244722938105e-07,2.8841551825515256e-07,3.9445405727195594e-05,0.9996421114313601,7.51555164071795e-17,2.0559320719483724e-21,6.178923961476883e-13,1.7295323110505951e-12,3.4454601598032395e-10,1.4844266606864255e-09,9.886179640095307e-11,2.7863849544449363e-05,5.19633031034178e-09,2.0101766613840673e-07,1.2940044223006658e-15,4.251463944027268e-09,1.1534853177095848e-10,1.6928740619632155e-08,1.2821645360166609e-09,3.395803400575628e-07,1.976656806110535e-13,3.0376455949368463e-06,9.740080859656466e-06,8.476887137555344e-16,2.3161762279198107e-06,2.5484234653940536e-06,1.878289108378581e-12,7.254584944055328e-07,6.759379739318535e-19,1.039203023901858e-20,2.791602206873983e-07,1.2001141168630656e-10,9.955261931861446e-14,1.7497317003389825e-11,1.743898191356261e-14,1.1956348963073206e-05,6.557171355223411e-17,3.604567169597224e-15,3.286832923999672e-09,6.345688245567179e-11,2.9928664096773373e-09,1.3972753444145944e-14,3.7777266694196326e-13,2.8338012387940638e-15,3.4867427661434835e-07,2.407273101885789e-07
997,1.0850540161534326e-07,4.627220530095031e-09,9.203523612031934e-09,8.624392036928011e-10,3.94685697937824e-09,4.552338304731977e-06,3.7243626288140925e-06,4.3408490231597194e-10,6.256535913379028e-09,1.7194000391215586e-07,3.390867213068888e-11,5.259074636109967e-09,2.0152162890827725e-10,1.5830645122539312e-09,4.166595129445617e-08,9.903876991522556e-09,3.473188342300767e-10,2.017406121368637e-09,7.874202080360358e-07,4.204193749320337e-08,2.695230418175198e-07,5.146339937571996e-13,8.09160937503297e-11,1.058688962251821e-10,1.3694008498484737e-07,6.792626179423803e-10,1.3820195255879962e-07,7.560309460546865e-10,1.813731684919338e-08,2.8978313944585128e-11,7.415512532416689e-10,2.7261669468446506e-12,4.2251589480601126e-09,2.9569486319102228e-09,1.1057433482482006e-14,2.0934300009871271e-07,3.580095447834168e-08,1.1852103916831874e-09,4.615849207202779e-10,8.124848341558902e-12,9.374537827186824e-11,5.614163870501131e-10,1.1218393283318326e-09,4.558224510738436e-06,1.4273992525955135e-10,2.621543552352933e-10,5.03739569409434e-12,1.3463045377210176e-08,2.7543575930178688e-11,7.921901134559017e-09,9.630174745877988e-11,1.8370776001916105e-09,5.609523761296768e-11,4.7892963604134424e-11,9.762121439784297e-11,7.196642709092038e-11,4.705575559053053e-11,1.2699527742228266e-10,8.328808868194244e-11,1.8439948810497313e-05,5.3297442575957734e-08,7.912170216318749e-10,9.41135382483516e-10,6.78628673776582e-07,4.8376178007200315e-15,7.599278257856288e-08,2.6696419025352543e-11,1.7565604672223135e-12,4.1255799793399506e-11,9.86682475183981e-09,1.492826055936773e-08,0.9999539416757104,2.065655514816205e-10,1.4563213521864745e-09,5.416316413603657e-13,3.808056621944359e-11,5.8936434289335594e-08,1.2860986058403027e-08,1.1872531264426566e-08,4.0587922992783714e-08,1.1651132961722203e-05,2.94724271656829e-12,3.578830867415648e-08,3.782132158642676e-11,1.1792744701358108e-08,1.980313441795882e-09,1.048205391480364e-08,2.4667980908884327e-09,1.7728553653522475e-12,4.705727761060496e-08,2.2044577972906325e-09,9.947229474243617e-09,9.189791910917318e-10,5.959323711938744e-11,1.089911238963212e-11,2.4977888131964784e-09,1.5448187538122387e-12,4.468990278855618e-09,6.288277708043839e-10
998,2.050394794854583e-10,1.8978379353874594e-09,2.632322865735537e-06,8.897178048717132e-09,1.1617752153242078e-10,1.7823309074023747e-08,3.9250055231423095e-06,7.008950258282417e-10,6.513369059819365e-10,6.547405208315792e-11,4.229812636227521e-10,1.1022604224798293e-11,2.996566222611302e-11,1.9715058229663197e-09,9.711408266935692e-11,8.68688250576105e-09,6.939311821503739e-13,4.515558084446779e-07,7.282821949152444e-12,5.200972937484301e-08,1.5238954118639515e-09,2.70564121132521e-12,1.0776700570956427e-10,1.448446530336092e-12,1.6543268855501685e-11,6.102721770159486e-12,2.976655465107283e-10,1.1313079274577313e-09,2.8766511819586623e-12,6.875560786633565e-13,3.845879080306887e-08,7.800065220716877e-06,3.021547548772825e-06,1.9242070977108078e-07,2.0888981522484964e-09,4.2650953165224345e-12,2.221708948158292e-06,2.1051657713025957e-09,8.866208706925357e-10,3.6729477513244885e-11,3.6318551655823684e-09,3.53294492325125e-08,1.464998168415873e-09,1.3835277074164135e-08,3.0287732018358493e-10,0.999945098421664,8.927395319891315e-10,1.1493648906181917e-08,3.0491448754938004e-11,1.5329680225361837e-09,7.96352621599005e-08,7.179654373618249e-10,6.73835884122887e-08,3.800186357612521e-11,2.5883126735861615e-11,2.731177019479375e-10,2.866444558054254e-15,4.860201216304795e-09,1.3523863223710881e-05,2.728404371113631e-08,1.1124244901724748e-07,5.94018389296958e-11,7.904000846677306e-10,7.420843965411801e-10,2.7901324985243207e-15,3.191815384497009e-09,8.194433204403992e-11,5.596152687134591e-09,2.731593342629904e-08,3.313750895749299e-08,1.5481820486379311e-12,1.3388340084645203e-11,8.374047443314996e-12,1.6870615901032825e-10,4.0250046252537046e-16,3.766682183948007e-12,1.7495715430672153e-09,4.179021166194164e-11,1.4425641131942842e-11,1.5741237208611386e-05,3.9743133187717124e-10,3.6375065859966916e-09,9.400513897171234e-08,6.440003257220863e-09,2.29606629394999e-07,7.10834710430298e-09,6.14734208034326e-10,2.618549325109961e-07,5.720364525421092e-14,1.9802215531046257e-09,4.092512518914221e-09,1.0962660631445615e-10,9.013423276739857e-10,2.1940620520995044e-13,4.207359556294042e-06,2.5316766007832344e-10,5.391590842521033e-11,2.3026284005302423e-12,2.76101297940754e-10
1008,2.0209359666903533e-07,2.010261306798704e-09,6.350044837239687e-08,1.7316657483439958e-09,3.4103998512378714e-10,1.0652778058527642e-07,3.086378180356469e-08,2.358149680710336e-11,1.7903014310483287e-09,1.390736042608387e-08,3.4342192750051423e-12,7.057119820715333e-10,2.4781824583584104e-11,1.736484968674986e-11,1.8223235517483372e-10,1.939190057667009e-09,3.7506791292327575e-10,7.822302251276648e-10,3.1145021651520677e-10,1.604056719118124e-08,1.7137080027527275e-09,3.4869346018749844e-13,3.563406111097369e-11,2.49197560004531e-11,2.0814226110925777e-08,5.12429098906037e-11,1.7645443066317356e-07,4.35564916686351e-08,1.216660993685011e-12,1.144106002108607e-12,1.434195103735392e-14,1.3232544233205497e-10,3.551190962475665e-10,3.5852952390916754e-09,1.6415190549520907e-10,1.2122221580869198e-10,1.309957010679755e-08,8.542236672729644e-07,5.728170302381385e-07,2.4048745708389273e-13,3.5852236776132726e-10,3.975853385830114e-09,5.840785055728039e-09,8.584145742961472e-09,2.242911680507658e-10,7.475531356532379e-10,2.476757146785371e-13,1.3716269563217239e-08,1.2634146860485206e-11,1.531563197750125e-09,2.454669134671771e-09,1.2308331027762442e-10,3.3508458188615303e-12,8.735726851977132e-13,9.76180172285654e-09,5.762974675253621e-09,8.074539349464384e-12,8.700405330672788e-10,7.303760963358093e-08,0.9999939482932201,1.2298835651425776e-08,1.332388407774641e-07,4.926132063669949e-11,2.2179152936336534e-06,7.558929914148876e-14,3.455358734744373e-10,4.443933120707654e-10,2.699939856790591e-09,4.970050638679586e-10,4.064255034911358e-08,2.0045367565671678e-07,5.540479740745034e-08,2.4829491303360136e-07,1.2723827590867143e-10,1.4532817698671138e-14,1.1572947463919675e-10,2.94730661752691e-07,2.2804235875055193e-09,3.531190992305962e-08,6.481200124696915e-09,6.74726325462696e-09,5.866013250930591e-12,1.3874249111606317e-07,2.604992730014425e-10,1.1510269493787434e-07,3.2998018826976314e-09,3.2276251488208462e-09,4.7895005745192004e-08,3.7856680242785996e-13,1.4798357457671131e-08,7.3840624535329655e-09,5.4153219285139664e-11,2.1461491763340843e-11,2.637125032326234e-13,1.937386702025658e-09,3.2388567593152427e-09,2.00263503732993e-07,5.466514975961335e-11,1.95682872478219e-12
1009,5.91213989334729e-11,6.432310869635039e-08,0.0013940207805496119,5.902440335319635e-09,4.0571833157343145e-09,0.013241573216527813,6.917208092871386e-08,3.4974166191562297e-11,3.475620869826007e-11,1.5970370191349023e-09,2.007671569632035e-08,1.641881664418775e-11,2.5388075749484384e-11,6.594902286119182e-11,8.659699894564419e-09,5.961930415242878e-08,3.488064693123897e-10,1.496574656901725e-09,1.1710454395722715e-09,8.852439955126772e-07,9.8919249401982e-10,1.2414778724152851e-05,1.549293714718838e-08,1.173224210079156e-10,4.909569062873069e-09,6.516588319114064e-11,6.509973104482806e-07,0.00021222598587839343,5.668432423723601e-06,1.5408452864874786e-10,2.2954949190900433e-05,6.703929431403607e-07,1.0032761134944924e-06,7.968208642201878e-10,0.0011366589329211768,2.5732096613891522e-08,3.487771062891832e-07,6.314206783353458e-10,9.562146560405925e-09,7.018189836250277e-11,2.9896833841987937e-09,2.4646407044275997e-09,0.9839041433253524,2.7864547692739523e-08,9.554986791412813e-08,7.917003482213815e-09,9.126869409081455e-11,1.2043558454760883e-10,1.3904361664773543e-12,3.977355997880845e-08,7.1440756209711e-07,9.342312014477168e-09,1.4159579988138166e-12,6.294682371298941e-11,9.749560790272021e-10,2.4957811207498293e-08,9.314228535973625e-08,6.836576087057434e-08,7.311874405292995e-09,2.4447788475823448e-08,1.3837168069792418e-09,4.7089943439661585e-06,2.5418275216325917e-10,8.655270337691056e-07,3.165363905135932e-11,2.1439627357717335e-11,4.748952480047123e-05,5.720261850728302e-07,1.2000672347873018e-07,1.5007677704480857e-08,3.4299698085654324e-10,1.6225163607581778e-09,2.402458136393435e-06,4.066681182312025e-07,4.009204635129393e-14,2.5259601010029903e-09,1.1451999538920674e-06,5.790963020436406e-07,2.1011677438447404e-09,3.4560845251243776e-07,7.334997080931551e-11,1.2013534408707048e-08,6.609419236703997e-10,6.869009774426609e-07,1.0157189986658878e-07,1.306762443619545e-10,3.8167570621384316e-10,5.147662752815576e-06,3.910724634160154e-09,1.603818237408949e-09,1.1718573843935935e-08,2.0344319458127506e-10,3.908912321989953e-09,1.5305601292723672e-13,7.100871722742543e-07,5.718490561332096e-09,2.3116472487757867e-09,6.520641303007096e-10,1.8030099483513057e-08
1012,5.390355884523205e-12,2.1127640774939068e-08,8.178271482693772e-07,1.0104309549057746e-09,3.6888002660173823e-09,2.9566604818686595e-06,7.692283153054244e-09,4.8177664326734136e-12,1.6739429235651487e-12,3.2014816273077525e-09,1.0539455644882341e-08,3.2948665957973086e-10,4.173099445505502e-10,1.7096189281242845e-09,2.1224173573479417e-07,3.324594820008854e-08,1.3760165386565249e-08,8.582505043534164e-09,2.8400711680328172e-08,3.657315329161651e-09,3.851471419479995e-09,5.5683816130870566e-08,5.5060908952649775e-06,2.2595324381422593e-10,6.435075715225322e-10,4.036720115459708e-07,1.756011994701276e-07,0.00019979314104956605,2.9139790446956907e-08,4.0959446372968024e-10,8.388415595348867e-10,3.8982285861319915e-07,1.2548789211054906e-08,4.547463809671154e-09,3.07382744079262e-08,1.7752254637597102e-07,7.201475401808651e-09,1.0661253363332396e-13,9.236380616563356e-11,7.223490603935384e-11,1.0796602526318874e-10,1.3077653420953869e-09,1.7521405812929498e-06,5.074468732423791e-09,1.6844924484669888e-06,7.289206418260331e-11,1.7850941283514272e-08,2.494559187098594e-12,3.823254479200252e-14,1.0244989043963866e-09,1.0753995615036632e-07,2.4578299480209957e-07,2.801311613139612e-10,3.9855126536505154e-10,2.462186521130311e-09,2.9847619070056053e-10,4.873586182746453e-08,9.93615167941354e-09,1.5029256834127866e-09,3.237211158133394e-08,2.374094820186762e-06,1.1638164890630717e-07,3.016969935241775e-06,5.085455812677418e-09,3.430067319311696e-10,1.974144516335997e-09,0.9997159537444248,1.6348561935070312e-09,4.045019175214884e-10,1.5287856364467042e-10,7.883764933548747e-10,5.273579727723454e-10,6.064293837761165e-07,1.2101261230820836e-07,1.6774700533474163e-10,2.3547228599864742e-08,2.1976257151242654e-10,6.168938534502004e-05,6.409320454603818e-08,1.4825843606829516e-09,1.7001105221172735e-08,1.52498880771843e-07,1.2962470926268261e-13,5.3233127028458046e-08,1.6291657763547804e-09,3.73572785320416e-12,1.870213002687125e-10,3.7579073548109943e-10,3.8646858902852284e-07,9.529122968217703e-11,2.747751069134149e-10,2.4612061957790544e-07,3.850028934610484e-08,4.0871758885807936e-10,2.729903295732195e-11,4.0922314568166925e-08,3.465946708675422e-08,4.145081597138857e-07,7.3141590505095205e-09
1015,2.9938556567169616e-07,2.937640283314307e-10,7.308841041125276e-09,1.2382994047382726e-08,4.826502338191283e-10,1.4483775454524225e-10,3.1474139098833665e-09,5.191968890546741e-08,4.800379535491112e-10,1.4739909100446298e-10,1.3898827309982783e-08,1.8338662415118208e-09,5.219231059197377e-09,7.473838346905551e-08,7.906132638977059e-10,4.4827669147533687e-10,1.3974512828783467e-11,5.740095608502532e-08,6.737341159221235e-08,1.0420802425319404e-08,7.540677806343108e-11,5.3047091318979005e-11,3.5673610764662823e-12,2.930514112639978e-11,1.0293033672396458e-09,1.7566539310867715e-09,2.601634569891295e-08,1.356323638451884e-10,5.751729447795661e-11,9.483572636321293e-14,3.253997675524549e-08,3.5989113745388897e-13,6.655294514690405e-09,1.1090859672243804e-10,3.913608551925995e-11,4.668164023184968e-10,1.0915426617787127e-09,6.485789885585446e-12,1.6166739044339846e-12,7.449369768340624e-12,3.9419071164766135e-12,4.014480659090272e-11,1.0503745148504177e-09,5.426523975273267e-09,7.568248365205413e-10,2.0856115203882064e-10,4.671584099704888e-12,2.1504850398771085e-10,2.5663018239181946e-08,3.064825291773849e-07,3.2005089025304024e-09,1.7688481842258294e-14,3.6706923368074263e-07,5.656324597517119e-09,6.111442273077581e-09,2.7766039122892306e-09,1.847244975791337e-10,5.45982116897992e-10,6.773356817431797e-09,5.070110909541742e-09,1.5201440921202586e-08,6.208868989458266e-10,8.09003886295166e-08,2.3468238623256028e-09,2.0187173273986164e-12,9.045854282765615e-08,3.6406351924746075e-10,3.911609937479686e-09,1.2199738705336027e-07,2.0726189729228077e-05,1.817743651491162e-08,1.0130326949122445e-09,2.9266189040079024e-11,1.748117387180238e-06,3.3105272484655007e-13,5.188602817367794e-09,8.909066673321371e-09,9.238296342928732e-10,7.286895500506804e-12,7.225482557376942e-09,2.639554439504654e-10,7.037049553753295e-08,1.0668711118690385e-11,5.777078416240258e-08,5.0451438979467065e-11,3.187182415019394e-08,0.9999750049007642,3.5162678665907967e-09,3.5925753205953155e-12,3.0491789789182794e-09,5.344147312942846e-10,1.3600434502964715e-08,3.7970093911371375e-09,3.664400986607062e-11,1.228118490209652e-08,1.1821055314681786e-08,2.362887076997985e-07,1.8573837108463872e-09,3.012426290160749e-07
1018,2.024547567937079e-08,1.3999392073034296e-06,4.373855989436687e-07,2.719334164941228e-09,9.772523220546266e-09,8.052319228057218e-09,4.177223726188281e-09,7.915410048777074e-08,3.428573582960966e-10,6.043931756646187e-08,2.2337787434959233e-07,4.9139129262077975e-08,8.284536405826047e-08,4.565945893751036e-05,4.350922424779021e-08,2.2975711713931173e-09,5.398915081616818e-10,6.2645878389481245e-09,1.0023971929011171e-07,6.682692730711188e-07,6.479038517725434e-08,4.2631369564384083e-07,4.336791634406324e-09,2.6641309703300765e-10,3.59964855939647e-08,1.1145875029745673e-07,1.5325280415945616e-07,5.071979535609453e-11,7.717499641863643e-09,3.797530131414631e-11,1.4312191135761196e-05,7.617672836206407e-10,2.5165585189660286e-09,1.0985456622975044e-08,3.4205046727708505e-10,3.626426955644827e-08,3.7282216321716955e-10,2.2023796500975657e-13,6.924631709005727e-11,1.9264374738340927e-12,1.246073276007647e-12,1.614010287297407e-08,1.6311833398401717e-10,1.7149772234501854e-08,2.2181564333725416e-09,6.7108621827044e-11,1.9161811038785304e-08,5.024925375800459e-09,4.67066443015051e-06,6.239716682112333e-07,3.309802774447641e-08,7.834757637790983e-13,1.6907483918792893e-08,6.24006372637724e-06,3.557509378571708e-08,3.8233630344451304e-09,1.6566318420096801e-07,1.099924008677759e-10,4.6504797062655454e-12,1.0357093560196118e-10,3.5061285741999135e-08,7.199608694322975e-09,2.3816921915272821e-07,2.8755196463048257e-09,7.060665835431705e-11,1.603028291477828e-08,7.869111266383482e-09,3.3293167429554346e-08,4.637867384121508e-07,7.0478922949622245e-09,6.585413641342803e-08,1.1496187603249745e-09,1.1376647298363742e-10,7.810254416309692e-08,5.2925541504932976e-11,7.87898330386648e-09,2.8581062788582306e-10,1.39915337470001e-08,2.0763396573306991e-10,4.188077246889064e-08,6.535206684908361e-09,3.0343162524359343e-10,4.0159401950891663e-14,2.946259720871437e-09,3.1912461459387563e-11,8.409870371131553e-08,3.8108888557545435e-05,8.80143811481531e-10,1.0310849666458094e-10,1.4890635590895202e-10,1.2730146076025529e-09,8.633542907524141e-08,5.0074561871235975e-09,5.555186303848718e-10,7.36523492659523e-09,2.3640990956609276e-09,1.6088354571655348e-08,2.634339728875175e-08,0.999884754001348
1020,4.245885910054342e-09,6.888088313849268e-09,2.739050996793278e-11,5.115453330283225e-09,2.2260294799562326e-08,9.365928261657363e-07,2.5962797303279836e-12,1.0075178916597942e-10,1.7336372434991451e-09,4.392313769263739e-08,1.1784406004681288e-05,2.4526135643298403e-12,1.3728638143197772e-09,7.429411740178954e-08,2.1866669781770278e-07,7.016004567553625e-09,1.574460778770531e-06,8.283849443051505e-11,6.308739027282107e-09,3.1350878737881592e-09,2.0217173012076823e-09,5.857044254770192e-06,7.189314549646746e-09,1.2753465518691625e-13,1.0304705294645875e-11,3.661031687256542e-10,6.848868685254872e-06,7.914829207630505e-10,1.0616278664894075e-10,2.8078312745856055e-14,1.696795759166558e-13,9.126341879876894e-09,1.941421656319767e-06,1.860814719761916e-07,8.028767575967387e-11,4.427277655969633e-08,1.2535358096931783e-08,1.742469780212694e-17,7.270250243122631e-10,1.0422694994139105e-11,2.385138988458834e-16,1.2045241534668296e-06,2.7619487041851175e-07,1.5243175706831777e-11,6.187467978846142e-08,5.623742865942547e-11,4.538792757196778e-06,5.339084182015268e-14,7.135831863608507e-12,2.3621361473784007e-08,4.108337487381396e-08,3.818790561979755e-06,3.297882653060995e-10,2.263065652892138e-07,7.498489443782946e-08,5.089209978809772e-07,5.790898416432751e-05,4.7239752100961e-13,1.1748085085024058e-13,2.4468683978178535e-09,3.5570149890541943e-10,2.8513561402366354e-09,2.6929256653165014e-09,2.6900916084901815e-08,8.790496617727195e-06,1.091288411666382e-09,3.815500355428078e-07,6.033069896601403e-14,7.954208586925988e-06,3.746390705291796e-08,4.286391316841726e-12,1.1626479961590976e-10,1.0318415078928985e-07,9.298505898824524e-12,5.962036207266381e-07,2.0411583199774374e-05,8.843607343477174e-13,5.5185014357915176e-06,3.6098695974800323e-06,1.3249919980558402e-09,2.3914324408062462e-08,3.7855179854828714e-13,1.3405923807062937e-15,0.9998527782287866,4.79523601236163e-07,8.013689908180798e-12,9.492667015118259e-08,5.49949435563467e-13,2.5623391648276683e-07,1.255713837432862e-12,7.893593762505866e-12,1.3840200623680984e-08,9.571101066522485e-11,8.537935022117829e-11,1.3890251944826979e-08,2.3535755912392312e-11,3.724138681358539e-12,5.946031081255885e-07,1.7979935493900854e-08
1022,2.3463192308613459e-07,4.552243197919991e-09,2.8692973746497894e-07,4.887039842265985e-07,1.0364401015074436e-09,6.894608629403204e-10,1.7446185582254682e-08,2.1868964526055408e-10,5.842282926997975e-11,1.1808302462335251e-09,2.293259655288461e-10,1.685101152501866e-10,6.715993771366349e-11,5.159683814971464e-13,8.587791495089193e-12,6.474864110051334e-10,8.159490945110528e-11,2.275217479473787e-10,3.442382653133747e-08,1.8773115401001774e-08,1.5902950967409047e-09,6.813313361144592e-12,2.270815370530803e-12,5.2672622397667977e-11,6.590675124183854e-09,1.5794315041584322e-11,3.0883357368713896e-10,8.303427192693209e-07,1.2230549690955715e-10,7.145270093937796e-07,5.4476469780569e-07,1.1019507002936843e-11,7.826464215489139e-08,4.1249807574684393e-10,2.743112136819739e-07,1.6322396765275816e-09,8.752727688141799e-10,8.706837590492552e-09,7.237891982337441e-09,2.94466995372954e-10,5.555900802968455e-07,6.45032000853731e-12,1.6588168569593168e-06,2.0255917841382195e-09,2.7947078022309945e-08,1.0316146042825558e-10,8.94243894013955e-17,2.8764333229292063e-09,2.915252944275703e-12,1.9421802281818466e-08,1.292231327813799e-09,1.5875198313785e-09,3.8532822163910663e-13,8.787845998724775e-14,9.716568863879169e-09,7.941617889900238e-06,1.9987786627143908e-11,1.3854929593561333e-09,3.382239419595707e-07,6.391782958082065e-08,9.431760077404586e-10,6.881063431167064e-05,3.1166734866074667e-10,2.7145524235544686e-09,1.8795845071251963e-11,4.8765674177879356e-11,7.351565409600345e-10,9.91225606487097e-09,3.5497121990804236e-06,0.00025712775206214683,1.8373938409647017e-08,4.211189474272476e-09,1.6946829526761585e-08,8.916799528513979e-08,1.8030540711294437e-16,2.2491660862867456e-11,4.2805879660710075e-06,3.483652576172256e-11,2.8435912603123245e-12,9.86471088762682e-11,4.032627366990002e-11,1.9034250872727826e-06,1.4508552109273355e-07,1.520171984822906e-11,3.492859221026923e-08,2.7889361396250567e-08,8.406050782618349e-09,2.5563814765155394e-08,8.536892864885503e-14,6.746100302730564e-08,0.9996496437523791,1.0482462978724192e-11,5.319006426289738e-11,7.305144144232781e-13,5.07825634912715e-10,1.0092098510834631e-09,3.9706869941007124e-08,1.2662884805985163e-11,5.203888126855977e-09
